cod,mpio_name,ADO|EU/LWAL+DNO/H:1,ADO|EU/LWAL+DNO/H:2,CR+PC/LWAL+DUL/H:1,CR+PC/LWAL+DUL/H:2,CR/LFINF+DUL/H:3,CR/LFINF+DUL/H:4,CR/LFINF+DUL/H:5,"CR/LFINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,W+WO/LN+DNO/H:2,CR/LWAL+DUL/H:3,CR/LWAL+DUL/H:4,CR/LWAL+DUL/H:5,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,CR/LFINF+DUH/H:3,CR/LFINF+DUH/H:4,CR/LFINF+DUH/H:5,"CR/LFINF+DUH/H:6,10",CR/LWAL+DUH/H:1,CR/LWAL+DUH/H:2,CR/LWAL+DUH/H:3,CR/LWAL+DUH/H:4,CR/LWAL+DUH/H:5,MCF/LWAL+DUH/H:1,MCF/LWAL+DUH/H:2,MCF/LWAL+DUH/H:3,MR/LWAL+DUH/H:2,MR/LWAL+DUH/H:3,MR/LWAL+DUH/H:4,MR/LWAL+DUH/H:5,MR/LWAL+DUH/H:6,CR/LFINF+DUM/H:3,CR/LFINF+DUM/H:4,CR/LFINF+DUM/H:5,"CR/LFINF+DUM/H:6,10",CR/LWAL+DUM/H:1,CR/LWAL+DUM/H:2,CR/LWAL+DUM/H:3,CR/LWAL+DUM/H:4,CR/LWAL+DUM/H:5,"CR/LWAL+DUM/H:6,10",MCF/LWAL+DUM/H:1,MCF/LWAL+DUM/H:2,MCF/LWAL+DUM/H:3,MR/LWAL+DUM/H:2,MR/LWAL+DUM/H:3,MR/LWAL+DUM/H:4,MR/LWAL+DUM/H:5,MR/LWAL+DUM/H:6,"CR/LWAL+DUH/H:6,10","CR/LWAL+DUL/H:6,10"
19075,Balboa,245,54,3,1,0,0,0,0,0,0,14,47,20,0,0,0,47,17,787,316,0,257,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19100,Bolivar,1056,270,7,2,0,0,0,0,2,1,5,43,18,0,0,0,32,12,601,245,0,589,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19110,Buenos Aires,205,51,2,1,0,0,0,0,1,0,10,49,21,0,0,0,36,15,723,301,0,68,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19130,Cajibio,58,16,17,6,0,0,0,0,1,1,3,33,14,0,0,0,24,10,479,199,0,260,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19137,Caldono,82,25,3,1,0,0,0,0,2,1,2,25,11,0,0,0,16,6,305,123,0,98,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19142,Caloto,199,61,10,4,0,0,0,0,1,1,70,76,32,0,0,0,54,22,1088,450,0,366,87,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19212,Corinto,231,71,34,14,0,0,0,0,3,1,53,126,54,0,0,0,87,39,1817,762,0,517,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19256,El Tambo,178,43,6,2,0,0,0,0,1,0,15,29,13,0,0,0,27,10,470,189,0,165,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19290,Florencia,71,28,0,0,0,0,0,0,0,0,2,11,5,0,0,0,7,3,150,64,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19300,Guachene ,102,25,3,2,0,0,0,0,0,0,8,132,57,0,0,0,115,48,2154,891,0,351,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19318,Guapi,13,0,34,13,0,0,0,0,8,4,6,80,34,0,0,0,39,16,815,337,0,508,1702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19355,Inza,297,87,1,1,0,0,0,0,0,0,5,17,7,0,0,0,14,5,257,104,0,140,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19364,Jambalo,35,14,1,0,0,0,0,0,0,0,1,8,3,0,0,0,5,2,106,44,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19392,La Sierra,115,21,5,2,0,0,0,0,0,0,17,12,5,0,0,0,19,4,230,80,0,169,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19397,La Vega,504,92,3,1,0,0,0,0,0,0,3,18,8,0,0,0,23,6,314,117,0,654,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19418,Lopez,1,0,5,2,0,0,0,0,2,1,4,20,8,0,0,0,12,5,225,92,0,168,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19450,Mercaderes,948,175,2,0,0,0,0,0,1,0,12,51,22,0,0,0,93,18,1018,340,0,485,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19455,Miranda,91,29,6,2,19,8,5,0,8,2,16,544,234,0,0,0,41,15,3164,1336,0,420,25,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19473,Morales,155,39,2,1,0,0,0,0,0,0,14,25,11,0,0,0,23,9,410,167,0,420,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19513,Padilla,97,25,0,0,0,0,0,0,1,1,4,50,22,0,0,0,42,18,787,328,0,170,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19517,Paez,354,100,4,2,0,0,0,0,1,1,6,37,16,0,0,0,31,12,549,223,0,249,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19532,Patia,771,59,13,5,0,0,0,0,4,2,67,153,65,0,0,0,126,48,2288,930,0,694,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19533,Piamonte,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,9,4,174,73,0,177,486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19548,Piendamo,86,25,37,15,0,0,0,0,2,1,39,112,48,0,0,0,75,33,1618,679,0,381,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19573,Puerto Tejada,20,2,8,3,82,34,20,0,30,7,8,820,357,0,0,0,61,16,4403,1836,0,661,8,2,22,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19585,Purace,189,67,17,8,0,0,0,0,0,0,1,16,7,0,0,0,12,6,253,107,0,103,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19622,Rosas,19,3,3,1,0,0,0,0,1,0,3,20,9,0,0,0,15,6,294,122,0,77,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19693,San Sebastian,409,90,0,0,0,0,0,0,0,0,1,3,1,0,0,0,5,1,57,21,0,275,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19698,Santander de Quilichao,447,141,56,19,0,305,305,0,0,0,191,519,416,104,0,0,74,29,3706,2914,728,2119,264,14,0,0,0,0,0,0,0,76,76,0,38,30,8,113,113,1042,833,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19701,Santa Rosa,136,12,1,0,0,0,0,0,0,0,3,6,2,0,0,0,8,2,99,36,0,144,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19743,Silvia,123,47,4,1,0,0,0,0,1,1,1,40,17,0,0,0,25,11,555,231,0,411,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19760,Sotara,128,35,2,1,0,0,0,0,0,0,1,6,3,0,0,0,7,3,113,45,0,182,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19780,Suarez,150,31,0,0,0,0,0,0,0,0,6,55,23,0,0,0,43,20,859,363,0,69,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19785,Sucre,322,36,2,0,0,0,0,0,0,0,2,3,1,0,0,0,8,1,72,21,0,179,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19807,Timbio,159,48,50,19,0,0,0,0,2,1,34,127,54,0,0,0,96,38,1874,768,0,528,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19809,Timbiqui,8,0,6,2,0,0,0,0,2,1,3,28,12,0,0,0,20,7,332,132,0,299,1336,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19821,Toribio,42,13,4,2,0,0,0,0,0,0,6,26,11,0,0,0,19,8,380,158,0,67,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19824,Totoro,28,8,2,0,0,0,0,0,0,0,1,11,5,0,0,0,12,4,180,70,0,42,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19845,Villa Rica,11,5,2,1,0,0,0,0,2,1,5,141,60,0,0,0,92,40,2000,835,0,341,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001,Valledupar,1233,217,184,73,0,2870,2870,2460,0,0,1305,3559,1287,246,0,0,700,199,27994,9567,1914,7374,2057,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,538,461,281,84,28,787,787,674,7630,2725,545,24,24,179,180,154,0,0
20011,Aguachica,316,63,21,9,474,316,158,0,0,0,660,538,209,21,0,0,248,75,10515,3922,416,3658,286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,79,39,0,15,6,32,21,11,0,2701,1047,111,0,0,0,0,0,0,0
20013,Agustin Codazzi,798,70,11,4,336,224,112,0,0,0,186,261,102,10,0,0,160,38,5098,1851,192,997,277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,56,28,0,15,6,32,21,11,0,1273,494,51,0,0,0,0,0,0,0
20032,Astrea,382,40,1,0,0,0,0,0,1,0,65,76,33,0,0,0,101,31,1403,534,0,289,180,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20045,Becerril,498,78,5,1,0,0,0,0,3,1,11,120,51,0,0,0,95,39,1808,744,0,605,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060,Bosconia,58,7,47,20,132,55,33,0,6,1,493,529,227,0,0,0,99,23,3378,1358,0,1182,475,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175,Chimichagua,670,65,27,2,20,9,5,0,1,0,50,368,158,0,0,0,120,22,2622,993,0,761,184,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20178,Chiriguana,935,142,23,5,35,14,9,0,4,1,116,425,183,0,0,0,72,20,2689,1097,0,1318,34,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20228,Curumani,571,89,23,8,39,16,10,0,22,5,193,546,238,0,0,0,106,26,3305,1324,0,1007,366,2,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20238,El Copey,178,20,338,87,118,49,29,0,2,1,109,445,191,0,0,0,78,24,2884,1183,0,785,95,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250,El Paso,1203,193,5,2,56,23,14,0,2,1,111,513,220,0,0,0,102,25,3371,1357,0,2200,142,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20295,Gamarra,207,44,2,1,0,0,0,0,1,1,110,91,39,0,0,0,90,31,1465,581,0,419,242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20310,Gonzalez,152,55,0,0,0,0,0,0,0,0,0,12,5,0,0,0,10,4,175,72,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20383,La Gloria,155,33,7,2,0,0,0,0,1,0,34,64,28,0,0,0,60,24,1068,439,0,224,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20400,La Jagua de Ibirico,259,56,22,5,101,42,25,0,2,0,383,636,273,0,0,0,76,28,3958,1662,0,1916,377,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20443,Manaure,158,33,1,0,0,0,0,0,0,0,7,49,21,0,0,0,42,18,795,332,0,152,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20517,Pailitas,160,23,3,1,0,0,0,0,1,1,53,126,54,0,0,0,119,49,2114,870,0,743,222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20550,Pelaya,316,59,8,4,0,0,0,0,2,1,73,133,57,0,0,0,126,51,2206,906,0,784,124,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20570,Pueblo Bello,66,5,3,1,0,0,0,0,0,0,48,62,26,0,0,0,70,25,1091,434,0,358,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20614,Rio de Oro,262,89,2,0,0,0,0,0,2,1,26,83,35,0,0,0,63,26,1224,508,0,300,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20621,La Paz,150,16,5,1,59,25,15,0,27,7,73,431,189,0,0,0,56,18,2342,969,0,529,338,1,20,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20710,San Alberto,1,1,3,1,71,30,18,0,9,2,8,408,176,0,0,0,33,15,2372,1010,0,274,150,1,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20750,San Diego,205,28,10,0,0,0,0,0,2,1,19,129,55,0,0,0,106,48,2059,864,0,353,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20770,San Martin,65,8,4,2,0,0,0,0,1,1,61,135,58,0,0,0,123,50,2226,916,0,413,553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20787,Tamalameque,293,42,3,1,0,0,0,0,3,2,28,80,34,0,0,0,85,29,1290,507,0,451,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23001,Monteria,271,28,121,40,0,2412,2412,2067,0,0,559,3477,1257,241,0,0,1092,244,29170,9556,1911,6492,5684,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,452,388,267,80,27,746,746,640,7607,2717,543,38,38,151,151,129,0,0
23068,Ayapel,16,0,57,20,11,5,3,0,17,4,465,468,203,0,0,0,287,26,3652,1163,0,1006,215,3,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23079,Buenavista,70,23,3,1,0,0,0,0,4,2,100,69,29,0,0,0,89,24,1146,420,0,257,409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23090,Canalete,4,0,29,6,0,0,0,0,1,0,12,24,10,0,0,0,35,9,432,157,0,133,567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23162,Cerete,271,21,16,6,186,124,62,0,0,0,567,373,145,15,0,0,413,55,8146,2682,290,1207,925,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,31,16,0,22,9,47,31,16,0,1850,716,77,0,0,0,0,0,0,0
23168,Chima,165,7,25,8,0,0,0,0,0,0,32,33,14,0,0,0,72,13,700,219,0,122,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23182,Chinu,359,50,24,5,21,9,5,0,9,2,169,415,179,0,0,0,78,17,2589,1036,0,505,191,18,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23189,Cienaga de Oro,250,28,8,3,43,18,11,0,6,2,233,551,237,0,0,0,253,22,4070,1387,0,884,536,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23300,Cotorra,42,2,4,2,0,0,0,0,0,0,26,62,26,0,0,0,108,27,1272,452,0,120,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23350,La Apartada,2,0,2,0,0,0,0,0,4,2,35,103,44,0,0,0,105,38,1676,670,0,338,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23417,Lorica,1090,38,65,23,124,83,42,0,0,0,360,301,117,12,0,0,474,45,7270,2218,241,1543,1395,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,10,0,9,4,18,12,6,0,1531,592,64,0,0,0,0,0,0,0
23419,Los Cordobas,10,1,6,0,0,0,0,0,0,0,10,23,10,0,0,0,42,8,454,150,0,188,785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23464,Momil,476,36,167,71,0,0,0,0,1,1,41,76,33,0,0,0,103,27,1352,495,0,136,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23466,Montelibano,63,5,48,12,395,264,132,0,0,0,113,321,126,12,0,0,231,51,6172,2196,228,2431,1675,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,66,33,0,34,14,72,48,24,0,1512,587,61,0,0,0,0,0,0,0
23500,Monitos,57,2,5,1,0,0,0,0,1,0,112,51,22,0,0,0,81,19,957,335,0,395,748,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23555,Planeta Rica,122,8,35,11,205,137,68,0,0,0,214,231,90,8,0,0,198,39,4788,1670,177,892,720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,17,0,25,11,53,35,18,0,1149,445,47,0,0,0,0,0,0,0
23570,Pueblo Nuevo,138,10,15,4,0,0,0,0,3,1,89,89,38,0,0,0,134,34,1648,593,0,285,569,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23574,Puerto Escondido,20,4,40,14,0,0,0,0,2,1,26,27,11,0,0,0,41,9,454,154,0,208,582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23580,Puerto Libertador,6,0,11,2,32,13,8,0,11,3,54,264,115,0,0,0,93,15,1777,655,0,631,1047,1,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23586,Purisima,224,17,2,0,0,0,0,0,2,1,21,67,28,0,0,0,83,24,1151,434,0,178,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23660,Sahagun,1271,132,14,4,174,116,58,0,0,0,295,313,123,12,0,0,315,45,6429,2138,230,1246,475,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,29,15,0,31,13,67,44,22,0,1475,571,61,0,0,0,0,0,0,0
23670,San Andres Sotavento,202,10,3,1,0,0,0,0,4,2,345,69,29,0,0,0,94,21,1142,401,0,146,403,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23672,San Antero,598,29,4,1,22,9,6,0,12,3,71,389,169,0,0,0,99,16,2489,952,0,636,383,3,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23675,San Bernardo del Viento,193,8,16,4,0,0,0,0,4,2,130,99,42,0,0,0,124,34,1679,625,0,398,319,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23678,San Carlos,150,6,3,1,0,0,0,0,1,0,39,52,22,0,0,0,92,20,1031,354,0,83,106,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
